Star spectrum at 1 AU. Created using PrepareStellarSpectrum() 
      WAVELENGTH        IRRADIANCE
          (m)               (W/m3)
*BEGIN_DATA
      1.5508678e-07      3.6741840e+04
      1.5538478e-07      1.7966737e+04
      1.5593551e-07      1.9010065e+04
      1.5640358e-07      2.3799345e+04
      1.5668384e-07      1.8132464e+04
      1.5722110e-07      1.7997667e+04
      1.5801560e-07      1.9772368e+04
      1.5857916e-07      1.4652003e+04
      1.5909764e-07      2.0272278e+04
      1.5992844e-07      3.7436820e+04
      1.6083469e-07      3.0909325e+04
      1.6173528e-07      2.6422825e+04
      1.6246460e-07      2.3628681e+04
      1.6286452e-07      2.2409512e+04
      1.6320828e-07      3.8614623e+04
      1.6359722e-07      2.9092636e+04
      1.6394379e-07      2.4062467e+04
      1.6436508e-07      2.4319187e+04
      1.6501943e-07      1.9517409e+04
      1.6557047e-07      2.1766394e+04
      1.6601920e-07      3.9200108e+04
      1.6667997e-07      3.3211917e+04
      1.6721966e-07      1.6837114e+04
      1.6760952e-07      4.9894121e+04
      1.6802445e-07      5.1299876e+04
      1.6841548e-07      2.6491733e+04
      1.6878516e-07      3.2243679e+04
      1.6910636e-07      3.1512858e+04
      1.6951175e-07      3.0297847e+04
      1.6992707e-07      3.0937857e+04
      1.7018889e-07      3.7456077e+04
      1.7046704e-07      5.3315021e+04
      1.7075611e-07      3.9304556e+04
      1.7096822e-07      4.2646813e+04
      1.7121417e-07      5.2228494e+04
      1.7152251e-07      2.6397655e+04
      1.7179292e-07      3.1932838e+04
      1.7197914e-07      1.9414059e+04
      1.7212962e-07      2.5723000e+04
      1.7229091e-07      3.8620721e+04
      1.7257684e-07      3.6840231e+04
      1.7297830e-07      2.2001005e+04
      1.7327671e-07      4.8233716e+04
      1.7346869e-07      3.4273125e+04
      1.7379957e-07      2.4918570e+04
      1.7413557e-07      2.9683861e+04
      1.7433626e-07      3.0781982e+04
      1.7455650e-07      4.0075007e+04
      1.7488020e-07      4.0168814e+04
      1.7517485e-07      3.5841604e+04
      1.7538960e-07      6.6337067e+04
      1.7566216e-07      7.2482831e+04
      1.7594291e-07      6.5193218e+04
      1.7627660e-07      6.3694371e+04
      1.7666367e-07      6.5118319e+04
      1.7695686e-07      9.0561790e+04
      1.7717420e-07      7.3070478e+04
      1.7741635e-07      7.7563848e+04
      1.7776348e-07      1.0027720e+05
      1.7930458e-07      1.0640327e+05
      1.8218990e-07      3.5494994e+04
      1.8670529e-07      3.7507598e+04
      1.9089118e-07      3.2462593e+04
      1.9356764e-07      4.5876430e+04
      1.9582796e-07      4.2429099e+04
      1.9759871e-07      3.7664203e+04
      2.0231264e-07      3.1825156e+04
      2.0727057e-07      3.6058894e+04
      2.0926485e-07      3.3381536e+04
      2.1085000e-07      4.9091479e+04
      2.1245000e-07      4.9220561e+04
      2.1405000e-07      4.9349644e+04
      2.1565000e-07      4.9478727e+04
      2.1725000e-07      4.9607810e+04
      2.1885000e-07      4.9736892e+04
      2.2045000e-07      4.9865975e+04
      2.2205000e-07      4.9995058e+04
      2.2365000e-07      5.0124140e+04
      2.2525000e-07      5.0253223e+04
      2.2685000e-07      5.0382306e+04
      2.2845000e-07      5.0511389e+04
      2.3005000e-07      5.0640472e+04
      2.3165000e-07      5.0769554e+04
      2.3325000e-07      5.0898637e+04
      2.3485000e-07      5.1027720e+04
      2.3645000e-07      5.1156803e+04
      2.3805000e-07      5.1285885e+04
      2.3965000e-07      5.1414968e+04
      2.4125000e-07      5.1544051e+04
      2.4285000e-07      5.1673133e+04
      2.4445000e-07      5.1802216e+04
      2.4605000e-07      5.1931299e+04
      2.4765000e-07      5.2060382e+04
      2.4925000e-07      5.2189464e+04
      2.5085000e-07      5.2318547e+04
      2.5245000e-07      5.2447630e+04
      2.5405000e-07      5.2576713e+04
      2.5565000e-07      5.2705795e+04
      2.5725000e-07      5.2834878e+04
      2.5885000e-07      5.2963961e+04
      2.6045000e-07      5.3093044e+04
      2.6205000e-07      5.3222126e+04
      2.6365000e-07      5.3351209e+04
      2.6525000e-07      5.3480292e+04
      2.6685000e-07      5.3609374e+04
      2.6845000e-07      5.3738457e+04
      2.7005000e-07      5.3867540e+04
      2.7165000e-07      5.3996623e+04
      2.7325000e-07      5.4125706e+04
      2.7485000e-07      5.4254788e+04
      2.7643736e-07      5.4383871e+04
      2.7797198e-07      5.3929731e+04
      2.7931258e-07      3.3631498e+04
      2.8075829e-07      6.9210497e+04
      2.8300078e-07      3.2186107e+04
      2.8571089e-07      5.2872906e+04
      2.8835780e-07      3.4383932e+04
      2.9089261e-07      4.0350480e+04
      2.9360052e-07      4.6948280e+04
      2.9729329e-07      4.2468650e+04
      3.0139270e-07      6.3440972e+04
      3.0429116e-07      9.5082170e+04
      3.0649367e-07      7.5931508e+04
      3.1042949e-07      6.2206734e+04
      3.1461368e-07      7.1344692e+04
      3.1660437e-07      1.8804906e+05
      3.1719926e-07      4.1654490e+04
      3.1730250e-07      1.8187370e+03
      3.1738250e-07      2.3658306e+03
      3.1746250e-07      2.2792112e+03
      3.1754250e-07      2.5372208e+03
      3.1828639e-07      1.7904210e+03
      3.2416232e-07      1.1181867e+04
      3.3748253e-07      2.3905528e+04
      3.5319650e-07      1.9519575e+04
      3.7039025e-07      1.1984170e+04
